ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Year,Month,Day
3979.0,1983.0,Phd,Divorced,90687.0,0.0,0.0,2013-05-22,98.0,982.0,17.0,556.0,23.0,34.0,51.0,1.0,6.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,31.0,2013,5,22
6049.0,1982.0,Master,Married,73450.0,0.0,0.0,2013-12-05,85.0,1142.0,51.0,415.0,90.0,69.0,37.0,1.0,7.0,8.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,32.0,2013,12,5
8147.0,1960.0,Graduation,Married,31454.0,1.0,1.0,2013-07-06,40.0,28.0,0.0,11.0,0.0,0.0,9.0,3.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,54.0,2013,7,6
1857.0,1952.0,Graduation,Single,47139.0,1.0,1.0,2014-03-06,2.0,46.0,0.0,12.0,0.0,2.0,23.0,2.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,62.0,2014,3,6
3910.0,1975.0,Graduation,Divorced,83829.0,0.0,0.0,2013-10-08,78.0,897.0,81.0,430.0,120.5,81.0,27.0,0.0,4.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,39.0,2013,10,8
5207.0,1963.0,Phd,Married,53378.0,1.0,1.0,2012-09-24,41.0,489.0,6.0,152.0,8.0,6.0,126.5,6.0,9.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,51.0,2012,9,24
11114.0,1970.0,Graduation,Married,19656.0,1.0,0.0,2013-02-08,94.0,25.0,4.0,9.0,6.0,8.0,32.0,3.0,2.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,44.0,2013,2,8
5429.0,1948.0,Phd,Married,45579.0,0.0,1.0,2013-08-20,10.0,145.0,1.0,33.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,66.0,2013,8,20
9400.0,1958.0,2N Cycle,Single,85485.0,0.0,0.0,2014-06-21,73.0,630.0,26.0,556.0,44.0,18.0,54.0,1.0,6.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,56.0,2014,6,21
1740.0,1944.0,Graduation,Married,55956.0,0.0,0.0,2014-04-07,22.0,760.0,38.0,104.0,50.0,9.0,38.0,2.0,7.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,70.0,2014,4,7
7488.0,1963.0,Master,Single,64191.0,0.0,1.0,2013-01-22,30.0,420.0,15.0,186.0,120.5,38.0,15.0,3.0,5.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,51.0,2013,1,22
195.0,1972.0,Graduation,Single,38808.0,1.0,0.0,2012-08-26,21.0,125.0,17.0,52.0,3.0,19.0,30.0,4.0,5.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,42.0,2012,8,26
635.0,1966.0,Master,Married,57183.0,1.0,1.0,2013-03-19,51.0,464.0,5.0,64.0,7.0,0.0,70.0,6.0,9.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,48.0,2013,3,19
7527.0,1968.0,Master,Divorced,23748.0,1.0,0.0,2012-11-21,97.0,6.0,6.0,29.0,12.0,15.0,8.0,3.0,2.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,46.0,2012,11,21
10319.0,1971.0,Graduation,Married,66303.0,0.0,1.0,2013-02-26,56.0,1090.0,12.0,96.0,16.0,12.0,60.0,4.0,3.0,4.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,43.0,2013,2,26
2296.0,1975.0,Master,Married,37368.0,1.0,0.0,2013-12-16,4.0,3.0,2.0,11.0,2.0,2.0,10.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,39.0,2013,12,16
10637.0,1964.0,Graduation,Married,40800.0,1.0,2.0,2013-01-01,77.0,24.0,0.0,27.0,8.0,30.0,10.0,2.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,50.0,2013,1,1
2931.0,1978.0,Graduation,Divorced,71847.0,0.0,0.0,2012-09-21,95.0,737.0,21.0,106.0,55.0,63.0,126.5,0.0,6.0,7.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,36.0,2012,9,21
907.0,1975.0,Graduation,Married,46149.0,0.0,1.0,2013-11-29,36.0,254.0,6.0,71.0,4.0,0.0,27.0,5.0,5.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,39.0,2013,11,29
3698.0,1983.0,Graduation,Married,78687.0,0.0,0.0,2012-08-09,13.0,817.0,81.0,556.0,120.5,55.0,126.5,1.0,4.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,31.0,2012,8,9
9516.0,1971.0,2N Cycle,Divorced,49118.0,0.0,0.0,2012-08-18,90.0,620.0,54.0,239.0,99.0,81.0,119.0,2.0,9.0,7.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,43.0,2012,8,18
679.0,1957.0,Phd,Married,37633.0,1.0,1.0,2012-09-20,49.0,13.0,4.0,20.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,57.0,2012,9,20
7384.0,1951.0,Master,Married,39767.0,0.0,0.0,2013-07-21,18.0,113.0,61.0,204.0,34.0,26.0,47.0,2.0,7.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,63.0,2013,7,21
5043.0,1951.0,Basic,Married,26997.0,0.0,0.0,2012-11-05,89.0,7.0,23.0,78.0,120.5,49.0,126.5,2.0,4.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,63.0,2012,11,5
5267.0,1970.0,Graduation,Divorced,33986.0,1.0,0.0,2013-03-14,43.0,16.0,2.0,18.0,2.0,1.0,5.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,44.0,2013,3,14
339.0,1972.0,Phd,Married,57091.0,0.0,1.0,2012-11-23,82.0,462.0,0.0,24.0,6.0,0.0,4.0,2.0,9.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,42.0,2012,11,23
2516.0,1969.0,2N Cycle,Married,46831.0,1.0,1.0,2013-06-08,84.0,22.0,2.0,10.0,6.0,4.0,34.0,2.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,45.0,2013,6,8
9010.0,1972.0,Master,Married,83151.0,0.0,0.0,2013-02-10,80.0,968.0,81.0,556.0,120.5,42.0,126.5,1.0,5.0,7.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,42.0,2013,2,10
378.0,1971.0,Graduation,Married,52531.0,0.0,0.0,2012-12-30,68.0,283.0,81.0,151.0,51.0,72.0,125.0,2.0,7.0,2.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,43.0,2012,12,30
4808.0,1956.0,Graduation,Married,15759.0,0.0,0.0,2013-09-05,12.0,1.0,2.0,5.0,6.0,0.0,3.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,58.0,2013,9,5
5068.0,1971.0,Graduation,Single,22804.0,1.0,0.0,2013-07-31,75.0,14.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,43.0,2013,7,31
7628.0,1973.0,2N Cycle,Married,43050.0,1.0,0.0,2014-03-18,10.0,30.0,5.0,24.0,6.0,3.0,8.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,41.0,2014,3,18
7128.0,1977.0,Phd,Single,42997.0,1.0,1.0,2013-12-07,91.0,4.0,0.0,5.0,0.0,1.0,5.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,37.0,2013,12,7
2811.0,1963.0,Phd,Single,48918.0,1.0,1.0,2014-04-12,21.0,52.0,0.0,9.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,51.0,2014,4,12
3551.0,1954.0,Master,Married,60033.0,0.0,1.0,2014-03-29,28.0,62.0,1.0,57.0,19.0,11.0,48.0,2.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,60.0,2014,3,29
1663.0,1978.0,Phd,Married,34043.0,1.0,0.0,2013-10-25,97.0,20.0,2.0,14.0,3.0,0.0,10.0,1.0,2.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,36.0,2013,10,25
5543.0,1966.0,Graduation,Married,57811.0,0.0,1.0,2013-06-24,49.0,545.0,7.0,114.0,37.0,21.0,78.0,5.0,7.0,2.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,48.0,2013,6,24
1577.0,1946.0,Graduation,Married,78569.0,0.0,0.0,2014-02-19,14.0,558.0,79.0,556.0,120.5,81.0,95.0,1.0,4.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,68.0,2014,2,19
10641.0,1978.0,Graduation,Single,7500.0,1.0,1.0,2012-12-27,5.0,6.0,5.0,4.0,13.0,4.0,25.0,4.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,36.0,2012,12,27
5336.0,1971.0,Master,Married,117416.25,1.0,0.0,2013-06-04,37.0,39.0,1.0,9.0,2.0,0.0,8.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,43.0,2013,6,4
6024.0,1953.0,Graduation,Married,94384.0,0.0,0.0,2013-03-04,62.0,1111.0,24.0,556.0,120.5,45.0,126.5,0.0,5.0,8.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,61.0,2013,3,4
1878.0,1985.0,2N Cycle,Married,23148.0,0.0,0.0,2014-02-18,83.0,4.0,6.0,8.0,6.0,3.0,10.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,29.0,2014,2,18
3099.0,1970.0,Graduation,Divorced,44267.0,1.0,1.0,2013-02-25,48.0,183.0,5.0,65.0,3.0,5.0,49.0,5.0,5.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,44.0,2013,2,25
6055.0,1979.0,Graduation,Married,71626.0,0.0,0.0,2012-11-01,94.0,546.0,72.0,376.0,94.0,81.0,72.0,1.0,5.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,35.0,2012,11,1
5841.0,1966.0,Graduation,Married,60894.0,0.0,1.0,2013-06-28,61.0,606.0,7.0,155.0,10.0,0.0,54.0,5.0,10.0,3.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,48.0,2013,6,28
3972.0,1976.0,Graduation,Married,50200.0,1.0,1.0,2013-04-03,70.0,266.0,6.0,51.0,8.0,6.0,64.0,6.0,7.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,38.0,2013,4,3
4394.0,1965.0,Phd,Married,81051.0,0.0,0.0,2014-05-23,43.0,1142.0,29.0,249.0,38.0,29.0,14.0,1.0,5.0,5.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,49.0,2014,5,23
5758.0,1982.0,Graduation,Married,65169.0,0.0,0.0,2014-01-14,23.0,1074.0,0.0,69.0,0.0,0.0,46.0,1.0,10.0,4.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,32.0,2014,1,14
6658.0,1972.0,Graduation,Married,59868.0,0.0,1.0,2013-07-22,37.0,771.0,51.0,154.0,54.0,10.0,126.5,6.0,11.0,2.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,42.0,2013,7,22
4603.0,1960.0,Phd,Married,65695.0,0.0,1.0,2014-01-31,50.0,371.0,32.0,189.0,0.0,58.0,6.0,2.0,5.0,4.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,54.0,2014,1,31
8427.0,1956.0,Master,Single,64857.0,0.0,0.0,2012-11-23,78.0,556.0,14.0,556.0,120.5,0.0,43.0,1.0,7.0,5.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,58.0,2012,11,23
10260.0,1965.0,Master,Married,45143.0,0.0,1.0,2013-08-26,74.0,202.0,5.0,74.0,11.0,5.0,14.0,3.0,6.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,49.0,2013,8,26
7143.0,1955.0,2N Cycle,Married,74805.0,0.0,1.0,2013-11-06,14.0,209.0,81.0,209.0,41.0,81.0,37.0,5.0,4.0,7.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,59.0,2013,11,6
8789.0,1989.0,2N Cycle,Married,59060.0,1.0,0.0,2014-01-11,77.0,35.0,40.0,111.0,36.0,40.0,12.0,3.0,3.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,25.0,2014,1,11
6197.0,1962.0,Phd,Single,27238.0,1.0,1.0,2013-04-20,39.0,37.0,0.0,17.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,52.0,2013,4,20
4554.0,1965.0,Graduation,Married,47009.0,0.0,1.0,2013-10-01,89.0,171.0,45.0,73.0,59.0,10.0,90.0,4.0,3.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,49.0,2013,10,1
4937.0,1973.0,2N Cycle,Married,46094.0,1.0,1.0,2014-06-10,62.0,12.0,2.0,20.0,3.0,2.0,5.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,41.0,2014,6,10
1920.0,1972.0,Graduation,Married,40321.0,1.0,1.0,2013-07-29,59.0,44.0,4.0,21.0,6.0,0.0,27.0,2.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,42.0,2013,7,29
8749.0,1984.0,Graduation,Married,37235.0,1.0,0.0,2014-02-01,68.0,20.0,2.0,9.0,4.0,6.0,20.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,30.0,2014,2,1
1650.0,1960.0,Master,Married,81843.0,0.0,0.0,2013-04-22,13.0,779.0,81.0,537.0,34.0,69.0,126.5,1.0,5.0,9.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,54.0,2013,4,22
10377.0,1958.0,Master,Married,46692.0,0.0,1.0,2013-06-06,37.0,170.0,6.0,97.0,24.0,12.0,88.0,3.0,6.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,56.0,2013,6,6
9206.0,1968.0,Graduation,Married,77382.0,0.0,1.0,2014-01-07,36.0,491.0,48.0,231.0,112.0,81.0,126.5,2.0,5.0,7.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,46.0,2014,1,7
10971.0,1977.0,Graduation,Single,37774.0,2.0,0.0,2012-09-03,28.0,173.0,8.0,107.0,7.0,2.0,126.5,4.0,7.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,37.0,2012,9,3
6398.0,1974.0,Basic,Married,18393.0,1.0,0.0,2014-03-29,2.0,7.0,10.0,13.0,16.0,0.0,4.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,40.0,2014,3,29
9212.0,1962.0,Master,Married,72828.0,0.0,1.0,2013-02-14,17.0,1205.0,0.0,235.0,19.0,14.0,126.5,6.0,6.0,3.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,52.0,2013,2,14
7937.0,1982.0,Graduation,Married,24711.0,0.0,0.0,2014-04-18,86.0,10.0,7.0,25.0,6.0,3.0,7.0,1.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,32.0,2014,4,18
839.0,1975.0,Phd,Married,45503.0,1.0,0.0,2013-09-25,54.0,97.0,4.0,44.0,6.0,1.0,18.0,1.0,3.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,39.0,2013,9,25
4246.0,1982.0,Master,Single,6560.0,0.0,0.0,2013-12-12,2.0,67.0,11.0,26.0,4.0,3.0,126.5,0.0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,32.0,2013,12,12
158.0,1945.0,Phd,Married,71604.0,0.0,0.0,2013-11-17,3.0,345.0,53.0,528.0,98.0,75.0,97.0,1.0,8.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,69.0,2013,11,17
4832.0,1979.0,Graduation,Married,27244.0,1.0,0.0,2014-03-07,84.0,6.0,5.0,17.0,3.0,24.0,46.0,2.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,35.0,2014,3,7
5621.0,1969.0,Graduation,Married,48752.0,1.0,1.0,2012-12-12,8.0,73.0,57.0,100.0,71.0,15.0,0.0,5.0,6.0,1.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,45.0,2012,12,12
1945.0,1962.0,Graduation,Married,71434.0,0.0,1.0,2013-09-18,4.0,711.0,36.0,217.0,120.5,81.0,126.5,3.0,7.0,4.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,52.0,2013,9,18
5147.0,1948.0,Graduation,Single,90842.0,0.0,0.0,2013-07-29,57.0,774.0,70.0,118.0,120.5,81.0,93.0,1.0,4.0,9.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,66.0,2013,7,29
2535.0,1978.0,Master,Married,88097.0,1.0,0.0,2012-08-18,24.0,163.0,0.0,480.0,0.0,81.0,75.0,1.0,6.0,5.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,36.0,2012,8,18
11039.0,1975.0,Graduation,Married,51948.0,0.0,1.0,2013-09-17,51.0,82.0,33.0,54.0,71.0,30.0,41.0,2.0,5.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,39.0,2013,9,17
9495.0,1982.0,Graduation,Married,71853.0,0.0,0.0,2013-05-08,29.0,358.0,81.0,413.0,120.5,81.0,32.0,1.0,2.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,32.0,2013,5,8
9635.0,1983.0,Master,Married,35876.0,0.0,0.0,2014-04-20,13.0,66.0,2.0,40.0,4.0,3.0,14.0,1.0,3.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,31.0,2014,4,20
2173.0,1952.0,Graduation,Widow,40049.0,0.0,1.0,2013-10-16,23.0,13.0,6.0,7.0,0.0,3.0,3.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,62.0,2013,10,16
942.0,1982.0,Graduation,Single,39660.0,1.0,0.0,2012-08-08,36.0,139.0,13.0,78.0,20.0,13.0,36.0,3.0,7.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,32.0,2012,8,8
9386.0,1962.0,Graduation,Married,50127.0,0.0,1.0,2014-05-29,88.0,274.0,0.0,21.0,4.0,6.0,15.0,1.0,5.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,52.0,2014,5,29
5510.0,1977.0,Master,Married,43263.0,0.0,1.0,2012-11-21,2.0,262.0,6.0,61.0,0.0,10.0,102.0,3.0,5.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,37.0,2012,11,21
873.0,1949.0,Master,Married,62845.0,1.0,1.0,2012-10-01,3.0,1099.0,0.0,45.0,0.0,0.0,34.0,6.0,3.0,4.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,65.0,2012,10,1
2253.0,1990.0,Graduation,Married,18929.0,0.0,0.0,2013-02-16,15.0,32.0,0.0,8.0,23.0,4.0,18.0,1.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,24.0,2013,2,16
5181.0,1982.0,Basic,Single,24367.0,1.0,0.0,2013-03-20,58.0,2.0,4.0,2.0,0.0,11.0,5.0,1.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,32.0,2013,3,20
979.0,1975.0,Graduation,Single,33249.0,1.0,0.0,2013-02-20,11.0,6.0,10.0,21.0,19.0,14.0,42.0,2.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,39.0,2013,2,20
10390.0,1959.0,2N Cycle,Married,26887.0,0.0,1.0,2013-02-10,27.0,6.0,7.0,4.0,3.0,4.0,6.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,55.0,2013,2,10
4698.0,1983.0,Phd,Married,50150.0,0.0,0.0,2013-06-20,32.0,135.0,46.0,92.0,65.0,61.0,11.0,2.0,5.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,31.0,2013,6,20
7793.0,1976.0,Graduation,Married,62061.0,0.0,1.0,2013-08-31,12.0,641.0,7.0,84.0,0.0,30.0,38.0,3.0,10.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,38.0,2013,8,31
1745.0,1962.0,Phd,Divorced,85696.0,0.0,0.0,2013-05-03,88.0,714.0,76.0,395.0,116.0,0.0,12.0,1.0,4.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,52.0,2013,5,3
10590.0,1956.0,Phd,Married,76542.0,0.0,0.0,2013-03-30,91.0,794.0,73.0,556.0,0.0,29.0,14.0,1.0,4.0,8.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,58.0,2013,3,30
5080.0,1993.0,Graduation,Single,70515.0,0.0,0.0,2013-10-21,12.0,420.0,0.0,452.0,120.5,64.0,126.5,1.0,6.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,21.0,2013,10,21
8369.0,1987.0,Graduation,Married,18227.0,1.0,0.0,2012-11-08,21.0,1.0,2.0,7.0,4.0,3.0,11.0,1.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,27.0,2012,11,8
5232.0,1965.0,Graduation,Married,69139.0,0.0,1.0,2014-01-27,23.0,86.0,12.0,75.0,33.0,15.0,6.0,1.0,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,49.0,2014,1,27
2407.0,1982.0,Graduation,Married,69109.0,0.0,0.0,2012-11-09,10.0,823.0,25.0,459.0,120.5,29.0,95.0,1.0,6.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,32.0,2012,11,9
3834.0,1962.0,Graduation,Single,69627.0,0.0,1.0,2013-03-17,35.0,231.0,81.0,215.0,120.5,30.0,53.0,2.0,8.0,2.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,52.0,2013,3,17
7912.0,1978.0,Graduation,Married,38136.0,1.0,0.0,2013-04-22,69.0,8.0,15.0,27.0,0.0,20.0,33.0,2.0,3.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,36.0,2013,4,22
7712.0,1946.0,Phd,Single,62159.0,0.0,0.0,2014-04-28,68.0,182.0,17.0,259.0,77.0,70.0,29.0,1.0,6.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,68.0,2014,4,28
1065.0,1963.0,Graduation,Single,80695.0,0.0,0.0,2013-12-29,85.0,557.0,81.0,556.0,120.5,37.0,18.0,1.0,5.0,8.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,51.0,2013,12,29
7275.0,1971.0,Master,Single,33316.0,1.0,1.0,2013-10-04,34.0,79.0,1.0,31.0,4.0,4.0,12.0,3.0,2.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,43.0,2013,10,4
1343.0,1968.0,Graduation,Married,58554.0,1.0,1.0,2012-09-26,55.0,368.0,24.0,68.0,38.0,0.0,88.0,6.0,8.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,46.0,2012,9,26
1384.0,1992.0,Basic,Married,17256.0,1.0,0.0,2013-11-23,10.0,6.0,4.0,14.0,8.0,8.0,22.0,2.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,22.0,2013,11,23
9967.0,1974.0,Graduation,Divorced,53034.0,1.0,1.0,2013-05-30,30.0,160.0,15.0,196.0,15.0,11.0,50.0,6.0,6.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,40.0,2013,5,30
6181.0,1950.0,2N Cycle,Married,52203.0,0.0,0.0,2012-07-31,36.0,488.0,21.0,238.0,56.0,81.0,28.0,1.0,8.0,7.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,64.0,2012,7,31
